日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-02-14,02/14,00:51,OUR SONG,ANNE-MARIE(安瑪莉) / NIALL HORAN,,,,1,2,2026-02-15T00:35:05
2026-02-14,02/14,00:54,咖啡在等一個人,周慧敏,HIM,,,1,2,2026-02-15T00:35:05
2026-02-14,02/14,00:59,SAKURA,演奏曲,韓劇 看見味道的少女 電視原聲帶,,,1,2,2026-02-15T00:35:05
2026-02-14,02/14,01:00,慶祝,楊丞琳,遇上愛,,,1,2,2026-02-15T00:35:05
2026-02-14,02/14,01:06,BO PEEP BO PEEP(韓),T-ARA,BREAKING HEART豪華影音雙碟盤,,,1,2,2026-02-15T00:35:05
2026-02-14,02/14,01:10,一比一,范瑋琪,一比一,,,1,2,2026-02-15T00:35:05
2026-02-14,02/14,01:14,"RUSH, RUSH",PAULA ABDUL,SPELLBOUND,,,1,2,2026-02-15T00:35:05
2026-02-14,02/14,01:19,花蝴蝶,游鴻明,台北寂寞部屋,,,1,2,2026-02-15T00:35:05
2026-02-14,02/14,01:24,新相信未來,動靜樂團,君臨天下 遊戲主題曲,,,1,2,2026-02-15T00:35:05
2026-02-14,02/14,01:30,一一(現在只剩我了),琳誼,我的明星村長 實境節目片尾曲,,,1,2,2026-02-15T00:35:05
2026-02-14,02/14,01:33,如果我們不曾相遇,五月天,自傳,,,1,2,2026-02-15T00:35:05
2026-02-14,02/14,01:38,LA LA (MEANS I LOVE YOU),THE JETS,THE JETS,,,1,2,2026-02-15T00:35:05
2026-02-14,02/14,01:41,值得,鄭秀文,值得,,,1,3,2026-02-15T00:35:07
2026-02-14,02/14,01:46,請不要在別人的肩上哭泣,周治平,風花雪月作品輯(叁)大河悠悠,,,1,3,2026-02-15T00:35:07
2026-02-14,02/14,01:51,ALWAYS ON MY MIND,MICHAEL BUBLE(麥可布雷),CALL ME IRRESPONSIBLE(真情失控),,,1,3,2026-02-15T00:35:07
2026-02-14,02/14,01:56,愛情抗體,許慧欣,快樂為主,,,1,3,2026-02-15T00:35:07
2026-02-14,02/14,02:00,反轉地球,潘瑋柏,反轉地球,,,1,3,2026-02-15T00:35:07
2026-02-14,02/14,02:04,I DROVE ALL NIGHT,CELINE DION,ONE HEART(愛的奇蹟),,,1,3,2026-02-15T00:35:07
2026-02-14,02/14,02:08,愛讓一切都對了,吳宗憲,愛讓一切都對了,,,1,3,2026-02-15T00:35:07
2026-02-14,02/14,02:13,永遠,張靚穎,第七感,,,1,3,2026-02-15T00:35:07
2026-02-14,02/14,02:18,UNION,BLACK EYED PEAS(黑眼豆豆) / STING,MONKEY BUSINESS(黑色猴門企業),,,1,3,2026-02-15T00:35:07
2026-02-14,02/14,02:22,愛我100分鐘,潘嘉麗(KELLY),SMILING KELLY,,,1,3,2026-02-15T00:35:07
2026-02-14,02/14,02:26,倒帶,蔡依林,城堡,,,1,3,2026-02-15T00:35:07
2026-02-14,02/14,02:31,WHAT WAS I MADE FOR,BILLIE EILISH,BARBIE(芭比) 電影原聲帶,,,1,3,2026-02-15T00:35:07
2026-02-14,02/14,02:35,夢中的情話,江蕙 / 阿杜(杜成義),紅線,,,1,4,2026-02-15T00:35:09
2026-02-14,02/14,02:41,不想讓你知道,周蕙,周蕙精選,,,1,4,2026-02-15T00:35:09
2026-02-14,02/14,02:45,無言告別(韓),朴正炫,,,,1,4,2026-02-15T00:35:09
2026-02-14,02/14,02:51,YOU DON'T HAVE TO SAY YOU LOVE ME,IL VOLO(美聲少年),摯愛無盡(GRANDE AMORE),,,1,4,2026-02-15T00:35:09
2026-02-14,02/14,02:54,不速之客,江美琪,愛哭鬼,,,1,4,2026-02-15T00:35:09
2026-02-14,02/14,02:58,澳門的夜晚,演奏曲,韓劇 伊甸園之東 電視原聲帶,,,1,4,2026-02-15T00:35:09
2026-02-14,02/14,03:00,流浪的小孩,伊能靜,流浪的小孩,,,1,4,2026-02-15T00:35:09
2026-02-14,02/14,03:05,INTO YOU,ARIANA GRANDE(亞莉安娜.格蘭德),DANGEROUS WOMAN,,,1,4,2026-02-15T00:35:09
2026-02-14,02/14,03:09,MACARENA,LOS DEL RIO,FIESTA MACARENA,,,1,4,2026-02-15T00:35:09
2026-02-14,02/14,03:13,千言萬語,彭佳慧 / 齊秦,因為...女人說,,,1,4,2026-02-15T00:35:09
